transaction_id,user_id,account_id,method,merchant,location,device,ip_address,amount,fraud_probability,status,created_at
469,62,300,bank_transfer,Merchant_76,London,desktop,137.248.200.42,467.78,0.2,completed,2025-07-04 11:40:05
470,450,615,credit_card,Merchant_94,Los Angeles,mobile,148.56.220.112,3474.65,0.18,completed,2025-07-24 14:09:15
471,878,923,credit_card,Merchant_70,Online,desktop,37.133.249.225,3443.93,0.56,completed,2025-11-28 05:10:37
472,529,458,debit_card,Merchant_85,Tokyo,mobile,196.252.236.217,2570.82,0.1,pending,2025-08-19 21:15:28
473,807,182,credit_card,Merchant_99,Tokyo,desktop,253.98.113.186,2273.51,0.38,completed,2026-02-03 07:30:38
474,860,332,credit_card,Merchant_24,Online,mobile,211.132.94.218,2614.2,0.86,pending,2025-02-22 14:12:07
475,411,709,credit_card,Merchant_17,Tokyo,desktop,247.122.188.162,3937.99,0.15,completed,2025-02-11 22:42:40
476,781,484,bank_transfer,Merchant_25,Los Angeles,mobile,81.104.224.214,1833.09,0.55,completed,2026-03-04 02:25:51
477,765,930,paypal,Merchant_4,New York,tablet,158.168.126.84,4370.3,0.54,completed,2025-02-26 01:19:09
478,144,122,debit_card,Merchant_68,Los Angeles,mobile,73.219.65.46,2475.94,0.8,completed,2026-01-04 03:03:09
479,576,378,credit_card,Merchant_8,Tokyo,desktop,217.15.117.14,332.55,0.96,pending,2026-02-14 05:17:33
480,980,278,bank_transfer,Merchant_26,Los Angeles,tablet,85.173.164.154,1047.55,0.8,completed,2025-07-22 05:04:35
481,711,5,credit_card,Merchant_98,London,mobile,116.70.200.57,1834.94,0.5,completed,2025-07-10 14:59:17
482,742,580,debit_card,Merchant_93,Los Angeles,mobile,244.92.36.116,3757.56,0.37,completed,2026-02-21 06:04:10
483,407,350,paypal,Merchant_74,Los Angeles,tablet,136.104.115.78,2323.13,0.6,completed,2025-06-09 18:37:37
484,218,276,credit_card,Merchant_32,London,mobile,239.226.226.151,3174.28,0.83,completed,2025-11-12 17:38:23
485,864,544,bank_transfer,Merchant_51,Online,mobile,116.117.30.26,2612.14,0.88,completed,2025-06-24 06:33:34
486,378,745,paypal,Merchant_46,London,tablet,100.147.186.179,2448.84,0.75,completed,2025-01-25 23:11:50
487,726,205,credit_card,Merchant_43,Los Angeles,desktop,22.114.161.156,993.45,0.2,pending,2026-01-19 05:22:57
488,405,300,bank_transfer,Merchant_88,Online,mobile,117.12.130.49,4317.63,0.02,pending,2026-04-23 20:13:36
489,789,191,bank_transfer,Merchant_58,Online,mobile,169.152.178.197,4373.26,0.61,completed,2025-12-18 10:49:50
490,582,908,bank_transfer,Merchant_27,Online,mobile,73.88.8.220,2392.72,0.85,failed,2025-09-08 14:00:24
491,307,551,bank_transfer,Merchant_23,Los Angeles,desktop,88.128.139.35,1481.69,0.45,completed,2025-06-25 22:23:17
492,989,167,credit_card,Merchant_37,New York,desktop,121.57.151.215,1877.12,0.7,completed,2025-05-11 09:14:20
493,501,496,debit_card,Merchant_37,Online,tablet,182.226.13.50,2416.69,0.03,completed,2025-08-06 02:35:57
494,485,997,bank_transfer,Merchant_33,Online,desktop,226.69.52.16,2245.02,0.64,completed,2025-08-07 13:39:44
495,625,722,bank_transfer,Merchant_65,Online,desktop,90.240.131.33,1056.88,0.19,pending,2026-01-20 00:09:38
496,434,663,credit_card,Merchant_1,Online,desktop,136.111.11.23,1862.03,0.93,completed,2025-07-16 17:47:42
497,225,276,debit_card,Merchant_58,London,tablet,255.171.7.96,1174.87,0.6,completed,2025-11-14 00:34:36
498,243,801,bank_transfer,Merchant_10,Online,tablet,134.5.48.115,74.67,0.51,completed,2025-01-10 06:26:25
499,406,93,debit_card,Merchant_72,Los Angeles,mobile,180.113.112.30,3096.33,0.92,completed,2026-04-03 17:03:17
500,524,930,paypal,Merchant_10,Tokyo,mobile,201.249.199.35,1837.41,0.8,completed,2025-09-08 11:03:46
501,442,418,paypal,Merchant_95,Online,mobile,186.116.165.243,2188.02,0.48,completed,2025-03-05 17:55:09
502,893,605,credit_card,Merchant_58,New York,mobile,50.6.37.45,3637.06,0.9,completed,2025-12-13 13:33:15
503,583,631,credit_card,Merchant_93,Tokyo,tablet,174.245.220.227,827.8,0.44,completed,2025-06-12 20:14:39
504,293,688,debit_card,Merchant_23,New York,tablet,253.248.95.236,664.21,0.27,completed,2025-03-25 04:34:46
505,270,369,debit_card,Merchant_99,London,desktop,31.73.198.129,3651.32,0.35,completed,2026-04-10 08:16:27
506,190,759,credit_card,Merchant_69,Los Angeles,mobile,97.172.36.122,3452.83,0.01,completed,2025-03-25 22:16:06
507,251,79,bank_transfer,Merchant_76,New York,tablet,148.217.12.232,2847.52,0.33,completed,2026-01-26 15:00:02
508,480,388,debit_card,Merchant_68,Los Angeles,desktop,128.188.176.111,1389.72,0.75,failed,2026-03-10 18:04:57
509,65,418,debit_card,Merchant_95,New York,desktop,40.253.231.215,1667.84,0.37,failed,2025-05-29 00:01:46
510,250,222,debit_card,Merchant_28,London,mobile,244.84.38.231,595.81,0.69,completed,2025-06-09 09:18:40
511,132,601,paypal,Merchant_96,London,tablet,213.251.133.79,2144.62,0.59,completed,2025-11-11 02:51:05
512,649,634,paypal,Merchant_56,Tokyo,tablet,147.44.98.2,824.5,0.79,completed,2025-01-11 22:11:51
513,327,305,debit_card,Merchant_18,Online,mobile,75.145.1.68,1210.17,0.1,completed,2025-04-17 02:32:51
514,471,534,debit_card,Merchant_89,Online,tablet,247.210.31.74,1326.44,0.29,completed,2025-03-03 10:37:44
515,754,500,credit_card,Merchant_89,New York,mobile,108.192.148.124,3026.33,0.5,completed,2025-07-03 19:35:46
516,593,985,bank_transfer,Merchant_42,Los Angeles,tablet,79.119.82.46,3479.0,0.99,completed,2026-03-08 14:28:16
517,473,807,paypal,Merchant_51,New York,tablet,4.144.169.211,924.95,0.24,completed,2025-02-23 17:24:26
518,222,370,credit_card,Merchant_5,New York,tablet,24.157.35.173,1262.56,0.77,pending,2025-01-17 15:37:40
519,222,689,bank_transfer,Merchant_27,Online,desktop,53.214.131.18,1141.25,0.2,pending,2025-08-18 08:17:29
520,585,815,paypal,Merchant_36,Tokyo,mobile,53.5.33.208,3108.77,0.97,completed,2025-01-04 11:58:14
521,780,135,bank_transfer,Merchant_79,Online,tablet,54.9.171.75,1523.92,0.26,failed,2026-04-28 09:56:33
522,493,12,bank_transfer,Merchant_44,Los Angeles,desktop,25.183.199.255,1708.05,0.07,completed,2026-03-08 22:36:29
523,774,189,bank_transfer,Merchant_36,Los Angeles,tablet,172.74.215.75,4733.72,0.34,pending,2025-08-26 20:37:16
524,875,501,bank_transfer,Merchant_46,Online,tablet,91.34.36.83,2770.07,0.64,completed,2025-07-03 23:58:18
525,980,942,credit_card,Merchant_53,Tokyo,desktop,43.172.77.67,1438.68,0.88,completed,2026-04-20 17:27:34
526,61,33,debit_card,Merchant_83,Online,mobile,152.244.249.43,4627.07,0.42,completed,2026-01-20 01:27:54
527,972,245,paypal,Merchant_73,London,tablet,113.6.144.218,2394.41,0.75,completed,2025-11-10 01:09:50
528,793,41,debit_card,Merchant_15,New York,desktop,133.41.95.182,3176.05,0.42,completed,2025-02-20 06:20:55
529,363,434,bank_transfer,Merchant_11,Los Angeles,mobile,139.23.32.252,2863.05,0.51,completed,2025-05-23 07:22:15
530,883,225,credit_card,Merchant_95,Los Angeles,desktop,206.170.34.36,4687.42,0.25,pending,2025-07-27 01:11:30
531,739,755,bank_transfer,Merchant_49,Tokyo,tablet,239.28.128.117,2579.74,0.72,pending,2025-09-10 15:03:32
532,312,893,bank_transfer,Merchant_90,London,mobile,158.18.126.156,3228.56,0.96,completed,2026-03-08 19:52:54
533,829,802,paypal,Merchant_60,New York,mobile,204.233.165.192,89.39,0.13,completed,2025-02-05 08:03:40
534,737,235,bank_transfer,Merchant_14,London,mobile,31.249.97.210,4420.34,0.17,completed,2026-03-23 01:20:40
535,913,560,bank_transfer,Merchant_17,Tokyo,tablet,115.226.92.103,4809.11,0.72,completed,2025-09-26 18:12:35
536,185,779,bank_transfer,Merchant_99,New York,desktop,95.144.64.226,2257.57,0.13,completed,2026-03-09 23:05:26
537,481,955,bank_transfer,Merchant_40,Los Angeles,tablet,4.227.87.235,2628.79,0.71,completed,2025-07-27 20:32:44
538,231,385,bank_transfer,Merchant_33,Los Angeles,desktop,43.136.104.63,897.77,0.32,completed,2026-04-26 02:06:56
539,655,417,paypal,Merchant_85,London,tablet,255.30.53.31,2714.49,0.23,completed,2025-10-16 17:14:23
540,713,594,credit_card,Merchant_7,Tokyo,mobile,114.202.98.47,4068.55,0.28,pending,2025-05-15 02:35:21
541,801,70,paypal,Merchant_64,London,mobile,123.135.134.219,4620.73,0.5,completed,2026-02-09 07:31:10
542,424,365,paypal,Merchant_66,New York,tablet,210.209.52.149,1623.12,0.62,completed,2025-10-18 17:22:52
543,955,491,debit_card,Merchant_76,Los Angeles,tablet,203.30.59.217,4180.81,0.39,completed,2026-04-26 01:39:36
544,656,400,paypal,Merchant_33,Online,desktop,95.87.167.186,4137.28,0.62,failed,2025-08-18 13:46:43
545,231,842,paypal,Merchant_43,Los Angeles,desktop,84.199.241.166,4331.36,0.78,completed,2025-03-01 00:03:29
546,336,322,paypal,Merchant_74,Online,desktop,236.54.247.239,838.61,0.54,completed,2025-11-28 17:58:42
547,70,734,credit_card,Merchant_9,Online,desktop,78.224.87.202,2968.53,0.03,completed,2025-02-19 18:13:53
548,412,106,credit_card,Merchant_89,Online,desktop,135.240.109.145,1940.2,0.11,completed,2025-10-07 12:06:04
549,209,541,credit_card,Merchant_40,Online,tablet,101.43.144.79,1799.23,0.62,failed,2025-08-10 20:18:43
550,251,155,debit_card,Merchant_42,Online,mobile,113.217.5.34,4161.25,0.36,completed,2025-03-05 07:54:59
551,472,564,credit_card,Merchant_31,New York,mobile,251.215.206.212,1089.21,0.15,completed,2025-10-20 16:21:31
552,254,994,bank_transfer,Merchant_77,Los Angeles,desktop,167.92.188.249,3627.11,0.93,completed,2025-08-29 22:03:25
553,623,440,bank_transfer,Merchant_41,Tokyo,desktop,252.238.95.177,3189.52,0.06,completed,2025-01-08 22:41:04
554,180,979,debit_card,Merchant_42,Tokyo,tablet,168.200.46.46,4822.64,0.92,completed,2025-09-19 18:13:48
555,64,17,debit_card,Merchant_89,Los Angeles,tablet,159.76.129.209,2802.68,0.11,completed,2025-01-08 15:32:37
556,51,303,debit_card,Merchant_27,Online,tablet,51.176.29.252,3466.37,0.58,pending,2025-02-10 19:57:21
557,614,911,debit_card,Merchant_79,Tokyo,mobile,49.140.2.119,1844.09,0.77,completed,2025-11-13 10:17:12
558,162,285,bank_transfer,Merchant_21,Tokyo,mobile,191.25.146.101,1212.95,0.27,completed,2025-08-31 22:28:01
559,740,377,debit_card,Merchant_18,Los Angeles,mobile,149.252.175.79,504.25,0.52,completed,2026-01-21 05:07:08
560,106,3,paypal,Merchant_99,New York,tablet,73.123.208.56,3149.87,0.49,completed,2025-10-14 11:54:03
561,784,421,paypal,Merchant_49,Online,tablet,168.72.22.76,2031.95,0.04,completed,2025-12-05 14:56:08
562,705,123,debit_card,Merchant_89,Tokyo,tablet,207.71.18.115,389.53,0.33,completed,2026-01-08 11:16:11
563,889,676,paypal,Merchant_50,New York,tablet,53.47.90.148,259.38,0.73,completed,2025-10-15 08:51:45
564,175,115,bank_transfer,Merchant_80,New York,tablet,73.80.156.62,2830.54,0.18,completed,2025-03-07 06:47:36
565,22,42,paypal,Merchant_78,Los Angeles,mobile,222.6.84.78,995.74,0.99,completed,2025-07-11 01:16:58
566,202,413,paypal,Merchant_57,Tokyo,desktop,136.175.247.75,3101.43,0.72,completed,2026-01-01 01:30:43
567,396,585,paypal,Merchant_67,Tokyo,mobile,166.134.217.188,4005.91,0.55,completed,2025-10-23 10:19:09
568,666,981,bank_transfer,Merchant_80,London,desktop,133.218.229.34,4333.84,0.76,completed,2025-10-08 17:00:54
569,967,800,credit_card,Merchant_70,London,desktop,29.70.156.140,883.34,0.13,failed,2026-03-06 07:45:08
570,64,297,debit_card,Merchant_34,Online,mobile,156.91.214.14,4373.31,0.89,pending,2025-03-28 04:35:04
571,82,658,credit_card,Merchant_23,Tokyo,tablet,149.39.39.136,877.86,0.31,completed,2026-02-18 04:42:01
572,790,315,credit_card,Merchant_82,Los Angeles,tablet,159.189.138.129,4333.46,0.91,completed,2025-11-29 12:26:16
573,647,791,paypal,Merchant_94,Online,tablet,106.228.203.110,2086.43,0.64,failed,2025-06-07 06:47:58
574,944,29,bank_transfer,Merchant_78,Online,tablet,155.54.209.4,3716.83,0.77,pending,2025-01-07 13:14:53
575,649,103,credit_card,Merchant_32,Online,tablet,140.83.214.219,3285.27,0.48,completed,2025-09-21 23:07:49
576,483,39,credit_card,Merchant_48,Tokyo,tablet,87.116.246.235,76.33,0.73,completed,2025-07-26 08:27:57
577,256,39,bank_transfer,Merchant_44,Los Angeles,mobile,247.222.201.129,3904.4,0.94,completed,2025-01-18 07:32:08
578,883,122,bank_transfer,Merchant_25,New York,mobile,41.88.22.168,839.41,0.52,completed,2025-12-11 06:11:44
579,493,844,credit_card,Merchant_70,Los Angeles,tablet,68.109.150.240,520.08,0.93,completed,2026-01-31 05:36:08
580,837,26,paypal,Merchant_73,Los Angeles,desktop,180.184.94.137,892.69,0.54,completed,2025-01-29 12:21:52
581,122,742,credit_card,Merchant_43,Tokyo,tablet,172.12.123.101,748.1,0.81,failed,2025-10-17 08:54:54
582,950,649,credit_card,Merchant_8,London,tablet,221.140.144.39,383.17,0.17,pending,2026-04-23 14:31:31
583,803,883,paypal,Merchant_53,Tokyo,desktop,140.37.36.28,2685.69,0.36,completed,2026-04-18 22:43:17
584,880,245,debit_card,Merchant_28,Tokyo,mobile,79.221.15.216,32.51,0.55,pending,2025-12-06 08:56:06
585,645,108,credit_card,Merchant_99,London,desktop,220.179.127.45,94.15,0.4,pending,2025-01-05 22:49:03
586,696,969,bank_transfer,Merchant_99,Los Angeles,desktop,246.224.70.233,3153.41,0.47,completed,2025-01-23 00:29:57
587,428,533,bank_transfer,Merchant_55,London,tablet,202.210.138.51,887.53,0.05,completed,2025-12-20 06:14:45
588,251,907,paypal,Merchant_22,Los Angeles,desktop,218.159.125.160,113.19,0.13,completed,2025-03-27 17:31:23
589,110,305,debit_card,Merchant_100,Online,desktop,235.254.79.215,2224.27,0.09,pending,2025-12-19 04:28:10
590,952,910,credit_card,Merchant_46,Tokyo,mobile,155.89.103.172,2992.55,0.96,completed,2026-01-15 10:27:35
591,1000,379,credit_card,Merchant_49,Tokyo,tablet,190.113.236.72,686.1,0.4,completed,2025-01-28 20:08:17
592,211,663,bank_transfer,Merchant_81,New York,tablet,183.153.250.18,3496.88,0.47,completed,2025-11-16 21:45:58
593,445,807,debit_card,Merchant_7,London,mobile,201.15.38.19,1346.65,0.26,completed,2025-06-08 09:28:20
594,406,359,credit_card,Merchant_74,Online,desktop,247.173.67.254,739.67,0.06,pending,2026-01-14 09:48:37
595,457,740,credit_card,Merchant_36,New York,mobile,49.167.44.60,2436.04,0.37,failed,2026-02-27 20:19:19
596,543,292,bank_transfer,Merchant_70,Online,desktop,115.183.84.157,426.28,0.45,completed,2025-06-16 21:10:52
597,331,121,bank_transfer,Merchant_90,Tokyo,mobile,3.235.72.191,2141.37,0.14,completed,2025-01-31 13:21:45
598,844,469,debit_card,Merchant_53,New York,tablet,111.110.234.122,1652.18,0.27,completed,2026-02-21 00:14:52
599,142,684,credit_card,Merchant_13,Online,mobile,94.151.236.37,556.91,0.22,completed,2025-07-22 17:16:12
600,338,14,paypal,Merchant_68,London,desktop,151.35.111.104,2622.16,0.02,completed,2025-10-27 07:10:02
601,531,628,bank_transfer,Merchant_55,Online,desktop,215.252.192.102,2279.16,0.91,failed,2025-05-25 04:07:14
602,344,573,paypal,Merchant_60,Online,desktop,21.227.12.109,4098.9,0.71,completed,2025-01-15 00:17:42
603,6,14,debit_card,Merchant_73,London,mobile,62.230.105.38,3727.4,0.69,completed,2026-04-12 13:31:49
604,772,333,credit_card,Merchant_56,Los Angeles,desktop,249.119.136.228,3175.28,0.16,completed,2026-03-18 20:11:21
605,803,14,credit_card,Merchant_89,New York,mobile,87.157.70.152,1268.64,0.5,completed,2025-07-01 23:38:34
606,528,113,bank_transfer,Merchant_29,Online,tablet,244.94.14.164,809.17,0.54,completed,2025-05-29 21:24:27
607,725,83,debit_card,Merchant_7,London,desktop,255.177.185.216,2049.18,0.87,completed,2025-11-13 12:00:01
608,320,312,debit_card,Merchant_62,New York,mobile,112.25.137.5,4625.42,0.99,completed,2025-06-08 01:21:31
609,749,149,credit_card,Merchant_62,Tokyo,tablet,160.42.76.91,4483.34,0.03,completed,2025-11-11 10:46:17
610,896,740,bank_transfer,Merchant_53,Online,desktop,229.225.255.226,717.15,0.8,completed,2025-03-04 13:20:30
611,270,89,credit_card,Merchant_61,Los Angeles,desktop,203.206.43.219,2371.02,0.95,completed,2026-04-07 17:53:25
612,147,649,credit_card,Merchant_74,Tokyo,desktop,66.141.42.100,3869.0,0.19,pending,2025-04-06 03:26:45
613,955,167,paypal,Merchant_23,New York,mobile,62.205.93.22,2076.12,0.78,completed,2025-08-03 05:01:16
614,636,743,paypal,Merchant_62,London,tablet,234.143.49.158,2415.5,0.15,failed,2025-04-23 00:28:20
615,20,729,bank_transfer,Merchant_63,Tokyo,tablet,52.193.145.11,1496.44,0.09,completed,2026-04-07 00:22:47
616,519,762,debit_card,Merchant_34,New York,desktop,210.92.71.224,4009.8,0.31,completed,2025-04-27 20:49:44
617,224,667,debit_card,Merchant_85,Los Angeles,tablet,7.24.97.61,3161.97,0.11,failed,2025-06-03 10:59:22
618,894,19,paypal,Merchant_78,New York,desktop,9.23.27.111,2190.14,0.76,pending,2025-10-16 20:57:41
619,384,176,debit_card,Merchant_95,New York,tablet,167.47.163.83,521.38,0.81,pending,2025-03-28 15:50:01
620,487,585,bank_transfer,Merchant_88,New York,tablet,225.48.41.125,2016.46,0.3,completed,2026-01-17 11:05:13
621,390,12,debit_card,Merchant_15,London,desktop,33.42.101.182,1868.17,0.37,completed,2025-02-03 12:50:56
622,310,556,paypal,Merchant_26,Online,desktop,135.39.98.156,1144.16,0.19,completed,2025-07-30 16:42:03
623,393,659,bank_transfer,Merchant_29,Los Angeles,tablet,157.19.232.245,1963.59,0.94,completed,2025-03-03 01:34:45
624,255,508,paypal,Merchant_12,Online,tablet,67.123.207.70,3539.49,0.26,completed,2026-02-26 00:05:26
625,29,410,debit_card,Merchant_26,Tokyo,tablet,195.235.10.241,1516.84,0.77,completed,2025-07-16 11:26:17
626,94,310,bank_transfer,Merchant_1,London,desktop,50.97.46.242,134.16,0.57,completed,2026-04-17 20:47:54
627,72,808,debit_card,Merchant_89,New York,desktop,131.228.175.120,1586.32,0.87,failed,2026-02-21 17:06:28
628,102,586,debit_card,Merchant_93,Online,desktop,40.55.78.107,4430.43,0.97,completed,2026-01-10 12:48:39
629,383,492,paypal,Merchant_77,New York,mobile,216.252.78.52,383.66,0.2,completed,2025-12-25 11:34:36
630,272,803,bank_transfer,Merchant_59,New York,desktop,195.114.168.114,2008.6,0.24,completed,2026-02-21 02:44:08
631,866,121,debit_card,Merchant_64,Los Angeles,desktop,174.199.136.85,1766.61,0.04,completed,2025-03-18 04:24:57
632,687,317,credit_card,Merchant_89,Los Angeles,desktop,76.86.241.145,3666.73,0.1,completed,2025-04-11 08:03:51
633,45,797,bank_transfer,Merchant_28,Los Angeles,desktop,185.227.125.89,2048.24,0.73,failed,2025-12-02 03:15:04
634,828,916,bank_transfer,Merchant_77,Los Angeles,desktop,220.125.228.42,1389.95,0.2,completed,2026-02-15 15:00:19
635,620,187,bank_transfer,Merchant_3,London,tablet,74.153.181.106,3445.4,0.07,completed,2026-01-11 09:53:45
636,867,186,credit_card,Merchant_59,Los Angeles,mobile,31.64.245.254,1565.36,0.61,failed,2025-02-11 14:24:38
637,398,821,paypal,Merchant_18,Online,mobile,96.255.111.63,1916.23,0.07,completed,2026-01-10 04:53:08
638,581,860,credit_card,Merchant_63,New York,desktop,33.64.25.97,412.69,0.84,completed,2025-11-22 18:04:45
639,856,918,credit_card,Merchant_73,Online,desktop,207.251.79.68,2140.9,0.99,completed,2025-04-03 19:07:00
640,606,383,debit_card,Merchant_12,Los Angeles,desktop,224.244.215.117,2568.63,0.33,completed,2025-09-15 20:02:55
641,213,595,debit_card,Merchant_94,London,desktop,232.116.246.65,4518.49,0.28,completed,2026-01-21 03:27:10
642,291,570,bank_transfer,Merchant_35,Los Angeles,desktop,176.202.219.25,1254.83,0.75,completed,2025-05-20 23:01:40
643,435,169,debit_card,Merchant_82,Online,tablet,229.51.114.137,1737.07,0.68,pending,2025-04-01 01:48:36
644,244,1,bank_transfer,Merchant_62,Online,mobile,8.241.25.231,444.52,0.71,completed,2025-06-01 17:27:04
645,488,291,credit_card,Merchant_16,New York,desktop,91.125.75.21,3049.44,0.33,completed,2026-03-18 01:40:35
646,33,12,credit_card,Merchant_45,Los Angeles,desktop,29.215.162.240,3026.48,0.64,pending,2025-09-26 01:16:42
647,295,234,credit_card,Merchant_5,Online,mobile,98.97.124.216,3069.12,0.86,completed,2025-12-12 06:42:47
648,661,709,bank_transfer,Merchant_18,London,desktop,35.85.153.19,877.08,0.36,completed,2025-05-31 05:23:29
649,710,306,paypal,Merchant_33,Online,desktop,128.62.12.170,1811.64,0.96,failed,2026-01-24 12:12:55
650,164,13,bank_transfer,Merchant_57,London,tablet,154.223.27.224,4235.59,0.67,completed,2025-03-13 11:07:18
651,266,734,debit_card,Merchant_25,Online,tablet,7.36.156.236,3711.11,0.52,completed,2025-05-14 19:38:52
652,247,388,paypal,Merchant_61,Online,tablet,222.57.241.204,1477.6,0.61,completed,2025-02-12 03:02:28
653,404,177,paypal,Merchant_71,Online,tablet,110.152.10.231,1486.38,0.04,completed,2025-07-12 13:46:54
654,138,989,debit_card,Merchant_46,New York,desktop,133.73.29.115,4521.81,0.45,pending,2025-09-15 18:25:31
655,430,476,debit_card,Merchant_2,London,desktop,83.125.66.90,4449.43,0.42,completed,2026-03-10 01:18:28
656,797,179,paypal,Merchant_26,Los Angeles,tablet,111.135.149.12,4999.34,0.11,completed,2025-04-13 09:41:39
657,483,44,paypal,Merchant_20,New York,desktop,206.80.55.193,2322.03,0.72,completed,2026-04-26 12:46:02
658,585,30,bank_transfer,Merchant_83,Online,desktop,24.192.202.122,2610.21,0.98,pending,2025-10-13 08:09:00
659,903,872,debit_card,Merchant_46,Online,mobile,224.198.216.55,4262.99,0.7,completed,2025-01-03 19:26:23
660,789,711,bank_transfer,Merchant_5,Tokyo,tablet,2.155.20.183,2328.23,0.66,completed,2026-02-10 03:30:11
661,854,652,paypal,Merchant_31,Online,mobile,80.37.53.247,4112.18,0.84,completed,2025-11-21 09:59:48
662,640,645,bank_transfer,Merchant_48,New York,tablet,182.55.27.150,1413.42,0.06,completed,2025-05-09 00:31:40
663,537,376,debit_card,Merchant_90,Online,desktop,44.247.222.115,3925.82,0.6,completed,2025-09-07 15:14:32
664,174,747,debit_card,Merchant_15,London,tablet,43.194.131.210,1336.75,0.82,completed,2026-02-22 20:20:39
665,929,534,paypal,Merchant_100,London,tablet,47.85.86.105,3202.17,0.32,failed,2025-02-24 11:32:37
666,176,941,debit_card,Merchant_83,Tokyo,mobile,169.43.37.14,748.55,0.19,failed,2025-04-27 02:32:08
667,212,322,bank_transfer,Merchant_64,New York,tablet,154.238.217.211,3453.19,0.7,completed,2025-03-10 10:46:32
668,253,573,paypal,Merchant_13,Online,desktop,176.182.63.201,3249.35,0.91,completed,2025-10-14 20:47:54
669,342,212,bank_transfer,Merchant_82,Online,tablet,58.70.206.151,651.66,0.83,completed,2025-06-27 01:07:07
670,595,52,debit_card,Merchant_67,Tokyo,mobile,161.255.105.121,4996.14,0.27,failed,2025-11-15 15:46:55
671,725,751,debit_card,Merchant_5,New York,tablet,125.76.207.117,369.83,0.4,completed,2025-01-28 06:46:24
672,803,555,bank_transfer,Merchant_37,Los Angeles,mobile,223.47.190.96,2526.5,0.43,completed,2025-01-19 21:00:24
673,61,1000,debit_card,Merchant_38,Online,mobile,246.183.134.38,609.59,0.8,completed,2025-08-30 23:33:41
674,973,386,credit_card,Merchant_13,Online,tablet,53.146.249.38,4998.47,0.91,pending,2025-02-28 00:51:34
675,890,546,credit_card,Merchant_5,Tokyo,desktop,204.126.80.112,2597.76,0.11,completed,2025-06-30 01:24:39
676,482,900,debit_card,Merchant_62,New York,mobile,173.1.34.117,2789.91,0.94,failed,2025-12-24 21:14:30
677,679,44,credit_card,Merchant_35,Online,tablet,47.117.5.130,2176.84,0.81,failed,2026-04-10 01:52:22
678,212,833,credit_card,Merchant_65,London,desktop,7.29.213.64,4339.39,0.33,completed,2025-05-04 02:02:51
679,721,451,debit_card,Merchant_67,Los Angeles,tablet,45.178.195.74,2855.47,0.31,completed,2025-07-08 12:58:49
680,888,457,paypal,Merchant_20,New York,tablet,177.169.103.215,1823.36,0.92,completed,2025-04-03 17:18:00
681,161,225,debit_card,Merchant_56,Los Angeles,tablet,85.141.34.19,3676.6,0.82,completed,2026-04-24 13:04:21
682,879,450,bank_transfer,Merchant_43,New York,tablet,245.233.105.223,4619.88,0.34,completed,2025-04-10 07:48:50
683,714,534,credit_card,Merchant_7,Tokyo,mobile,191.75.22.218,3270.02,0.02,completed,2025-08-07 17:28:32
684,119,71,bank_transfer,Merchant_67,New York,tablet,233.191.251.108,1323.67,0.06,pending,2026-03-25 19:40:48
685,42,180,bank_transfer,Merchant_17,Online,tablet,228.80.142.89,2977.47,0.01,pending,2025-07-15 07:59:21
686,534,467,credit_card,Merchant_23,Los Angeles,mobile,65.45.76.93,2940.89,0.97,failed,2025-04-26 00:51:43
687,661,595,paypal,Merchant_44,New York,mobile,59.253.189.42,3785.26,0.83,completed,2025-07-07 12:01:48
688,814,393,debit_card,Merchant_35,New York,mobile,161.73.89.88,1801.83,0.72,completed,2025-04-09 09:54:08
689,324,942,paypal,Merchant_3,London,tablet,187.135.163.216,3741.21,0.64,completed,2025-11-25 09:07:13
690,540,953,credit_card,Merchant_15,London,mobile,158.166.242.44,3616.15,0.83,failed,2025-10-20 01:28:16
691,722,905,credit_card,Merchant_23,Tokyo,mobile,36.168.63.16,3772.21,0.83,completed,2025-02-04 19:34:50
692,748,271,paypal,Merchant_60,Los Angeles,mobile,198.78.172.29,663.75,0.63,completed,2026-01-19 16:56:31
693,617,364,paypal,Merchant_94,Tokyo,tablet,213.101.20.135,3259.01,0.04,completed,2025-12-07 04:13:41
694,771,732,credit_card,Merchant_27,Los Angeles,desktop,55.132.192.171,1511.25,0.15,completed,2026-04-01 09:36:48
695,291,591,paypal,Merchant_15,London,desktop,147.6.206.107,2883.55,0.78,completed,2026-01-20 15:39:53
696,156,480,debit_card,Merchant_45,Online,mobile,232.4.236.154,3834.94,0.21,completed,2025-07-29 06:22:26
697,517,897,paypal,Merchant_1,New York,desktop,167.222.40.178,3823.51,0.4,completed,2025-02-15 09:15:15
698,275,589,bank_transfer,Merchant_44,New York,tablet,2.233.156.165,4557.87,0.07,completed,2025-04-22 12:38:22
699,836,518,credit_card,Merchant_95,Los Angeles,tablet,64.157.160.210,697.57,0.27,pending,2026-02-26 05:26:59
700,565,475,bank_transfer,Merchant_48,London,desktop,223.54.102.121,2975.42,0.96,completed,2025-12-27 14:09:59
701,755,531,paypal,Merchant_79,Los Angeles,mobile,200.204.211.115,2180.68,0.57,pending,2026-04-10 04:21:00
702,609,484,credit_card,Merchant_14,London,mobile,247.222.135.101,2626.92,0.68,pending,2026-04-12 03:54:56
703,224,103,debit_card,Merchant_10,New York,mobile,196.105.81.148,2523.55,0.99,pending,2025-02-25 19:28:00
